feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,out1
1.532678868,4.044298239,1.120761448,1.939923239,6.274144752,1.496313249,5.072313931,2.026438235,1
0.345708155,0.340629349,2.692693339,0.916150608,5.105030619,0.390657385,0.902724357,0.544543226,0
1.527094317,3.23420389,1.201892533,1.554535892,5.482196941,1.803646515,3.60322454,0.595722303,1
0.01604452,3.203548346,1.397387572,0.128732118,3.249039959,1.128905009,4.622615211,0.807104844,0
0.945994185,3.743756662,1.597953917,1.413904976,1.104142392,1.925090993,2.413410339,2.40224406,0
1.653779536,0.948326091,0.790885744,1.412484608,6.514567822,0.25746383,4.370068169,3.524661306,1
0.164406881,1.677325295,0.506494966,1.734891039,1.784271529,0.147115374,0.016729021,3.252735646,0
0.150604782,2.771361633,1.657744597,1.479936542,1.326062334,0.503208436,0.390471477,2.99638951,0
1.639623827,3.106476564,2.470521071,0.798333637,6.041429641,1.591084545,4.891416862,0.906649223,1
0.296285967,4.162589585,2.66053526,1.674676514,1.343727131,0.077604949,2.940473978,3.144794865,1
1.353658614,0.645102609,0.342522095,1.932683468,6.816854289,1.099203786,2.470760018,1.898621164,1
0.022704996,4.405944201,1.457022821,0.941303116,0.416428182,0.321517324,5.268136199,2.697335234,0
1.870703646,0.670726639,2.801529795,0.453993061,3.890773779,1.755476572,1.408352997,2.52729553,0
1.759710397,0.890356759,2.233490513,0.18939174,2.86371889,0.63306578,1.883682972,2.181078113,0
1.260750046,2.008797016,0.701882943,1.237978959,3.636130641,1.13372701,1.755243913,1.39238765,0
0.476967097,4.627199934,0.387185215,0.767563824,1.537608804,0.612839552,3.603362273,2.658714617,0
0.120610647,1.946753768,1.413674806,1.027396716,3.37419815,0.869671946,0.273946038,3.017783895,0
0.248904963,3.252271451,2.4945347,0.506139452,5.012073492,0.239791016,5.433348507,3.305301732,1
1.158752711,0.471269624,2.669184191,0.243995475,1.264167135,0.091924918,0.686360162,0.308030626,0
0.166067535,4.456698133,2.082692929,0.554600971,1.886942243,1.245409402,0.408915798,2.815941976,0
1.114746805,0.872164962,1.000841645,1.557777069,2.620530595,0.881473403,3.160073044,1.305249074,0
0.740309866,2.719893535,1.907386167,1.729875766,4.23271837,0.724720721,5.24184926,0.209422581,1
0.452163933,3.531397788,1.866210554,1.871909922,1.909617111,0.685303652,2.700331057,2.780127375,0
1.501853787,1.586060326,1.169714986,1.945075825,0.176099824,1.413042991,2.005920861,0.012929337,0
1.705690344,2.781144679,0.933016957,0.389112227,7.955014902,1.015497252,1.844938538,3.977662349,1
1.682533564,0.297097358,1.643229625,1.081664973,5.18317169,0.024447954,5.22002203,2.587181792,1
1.644344825,1.485941521,1.649111589,1.333128754,7.940182719,1.873467087,1.797080049,3.522285078,1
0.43830484,0.81937996,1.255647407,0.029072333,3.987759948,1.667524408,5.460982556,2.221461309,0
1.833914151,0.344978681,1.151742436,0.928120776,7.670916147,1.895514872,2.142152073,3.075745674,1
0.96985327,4.450054487,0.029665413,1.421858395,3.39785136,1.714857645,2.53055687,0.909157397,0
1.367607543,0.598644741,0.362038683,1.912089621,0.416597915,1.105211064,4.199187249,2.243099863,0
1.044367937,0.504667887,1.295232418,1.238248007,1.94015432,1.057458236,1.661246621,1.155132988,0
0.293304557,3.633882065,0.53879278,1.414552176,4.640803071,1.520135998,1.383730521,2.809867989,1
0.430051856,2.78550233,0.98870113,1.028379078,6.698474452,0.600834576,2.842292482,2.520184006,1
1.999935942,4.640976495,1.706684913,1.547893933,1.993385304,0.697715401,2.681002924,0.459423403,0
1.518752974,4.948038788,0.669959272,1.097313814,0.534214805,0.496729723,0.224069134,1.442542664,0
1.486436468,2.452228248,0.063406984,0.982016074,2.507855557,1.724437105,0.579137242,3.281517206,0
0.38581658,2.883966336,2.318348006,0.146621097,1.154251768,0.295145791,5.04899028,0.023201782,0
1.984453347,4.60173094,0.433881649,0.843705848,0.145460236,1.877591746,4.120669436,3.131031201,1
1.320543911,4.291818121,1.730059177,0.661407358,6.658485247,0.462782858,0.990636181,3.432304921,1
1.916892711,0.313394445,1.744481544,1.847109226,2.086399094,0.340873141,3.187954194,1.231096092,0
1.221737675,1.799734304,0.380657176,1.549528492,7.20575502,0.286754417,1.789587055,3.671809042,1
1.321713528,0.85640167,0.981120014,1.499339079,4.868972431,1.391178277,2.14899812,1.621037942,0
0.389851979,2.236221939,0.02489591,0.137125405,2.098254076,0.190474411,2.792774302,0.387719708,0
0.222349024,4.326553337,1.092854337,1.573846104,4.771428896,0.533270319,5.091195721,0.214738265,1
1.89471813,1.36501681,2.88186762,1.400290235,5.617742928,0.587064568,4.94237381,1.421491085,1
1.603333929,1.036609281,1.419356095,0.903612087,0.626175788,1.406679405,5.667075023,1.544640734,0
1.585305627,0.215484755,0.089268834,1.856862018,5.341572365,0.616349864,1.952964577,3.787627612,0
1.628511696,2.540211294,2.282163488,1.10451472,2.944032038,1.038825799,2.965319403,2.583754697,1
1.289101549,1.710950185,0.945220841,0.934279375,6.341819508,1.67939756,2.933304003,0.914116156,1
1.127342178,1.610478565,0.93384959,1.52190112,2.157224182,0.007560671,0.420776935,2.702072926,0
0.839256767,2.474670274,0.474139875,1.418680011,7.859140639,0.385716386,5.556234281,3.823448689,1
0.144983661,3.794611866,0.27019008,1.006713195,6.516890681,1.24923779,4.184454075,2.189142668,1
0.976519604,3.256888028,1.287056395,1.075113979,1.28906753,1.48382831,0.271792034,2.623778018,0
0.867552985,1.96793016,1.156989151,1.181503802,4.975881234,0.725920505,4.042099016,0.715233607,0
1.408645843,4.878150744,0.709559703,0.854410252,7.636120637,1.319258108,4.855131464,0.70565864,1
1.036855796,4.439005528,2.298044699,1.686315012,7.968542047,1.015934176,4.625103436,3.270692615,1
1.562697413,2.646459831,0.753577335,1.948697691,1.51725423,0.6176328,5.985132808,2.446140623,1
1.901104715,4.841097971,1.992642475,1.963844511,7.683254625,1.176051066,3.082687809,0.925228345,1
0.47855274,2.185256606,0.981647953,1.719531181,0.768072464,1.156168603,1.335646799,3.099080299,0
1.050838551,0.290292456,2.375283825,1.722017498,3.026356446,0.180827013,4.199724963,1.245151617,0
0.459574437,3.364127659,1.323103286,1.041206959,7.372823915,1.217411614,4.973601331,0.971099745,1
0.526563631,3.1562748,1.404081034,1.815401619,5.527470654,1.075179528,0.615273818,0.206190802,0
1.880916264,1.988874627,1.191252042,1.361271343,7.568182244,1.891621121,2.581890571,3.402443023,1
1.828217469,0.603814814,2.192354432,0.857901291,0.416124669,0.14276831,2.753369614,1.849313508,0
1.416696831,4.163568832,2.468241574,0.708685624,7.210854012,1.261515957,0.754861867,1.541603144,1
1.558050846,0.15327289,0.992778817,0.887636588,7.014084781,0.645457583,3.002627266,3.216918753,1
0.238834293,4.317118618,2.695883904,1.036215419,5.783847134,1.54515445,1.112009321,1.920266609,1
0.2673656,2.752395293,2.887710225,0.292313448,5.20772626,0.744086692,0.434554413,1.221313867,0
1.685111886,0.616986904,0.21117611,1.617025096,4.217912617,1.418721557,2.936757774,1.151586429,0
0.075355917,4.498474016,2.763497096,1.995156505,3.99219405,0.828045159,2.186319339,3.683617578,1
0.712303121,4.783123033,2.308030599,1.782523446,6.342842656,0.35724522,1.996417724,2.899768857,1
1.611210212,0.292288477,2.075952738,1.540892828,0.493812597,1.946373618,0.988161068,2.691179196,0
0.782884427,2.497554203,0.07283843,0.58250773,2.845190887,1.791188084,0.16033255,1.103220131,0
1.039903108,2.479672769,1.797976393,1.571010733,7.433746205,0.787139014,4.383856057,0.256191307,1
1.411651174,0.217293122,0.173004816,0.656551548,6.720890436,0.116848411,1.680229131,0.808819015,0
1.093866657,4.751202175,0.664199837,0.537051121,6.850632788,0.184632311,0.245804289,3.667233565,1
0.577707826,2.397211257,1.567491357,1.772897358,4.834429149,0.174359941,3.640552801,0.830729915,0
1.423388672,3.67010285,0.624582479,0.93146672,3.762197511,1.838753243,0.228192298,0.932960952,0
1.789489753,1.365418683,0.464057865,0.62824625,3.40522556,1.203839815,4.937177349,2.221367132,1
1.689308988,4.460117967,0.654690825,1.457029042,2.211393151,0.498666568,3.048463546,3.231847876,1
1.127775004,3.506386365,0.886674417,1.170554002,0.023881768,0.015131517,2.022092886,1.801207638,0
1.181580945,0.054964745,1.812428132,1.174847613,7.737493947,1.411660035,3.443262297,2.911705141,1
1.46820079,1.042302628,1.360257546,1.639769956,6.999777409,0.381086349,0.67999408,3.832371258,1
0.717925881,1.846539181,1.159833288,1.427261484,0.495851544,0.996996439,4.915133738,3.0410235,0
0.257021208,0.836177031,2.815690296,0.216653855,4.725984631,0.614852266,2.934530655,1.211458031,0
1.809550152,1.53349965,2.599068741,0.794264541,7.269246528,1.214924807,4.624697,1.72127647,1
0.406191045,2.034287046,0.592282942,1.248177506,3.441321079,1.575126682,3.644102471,0.80902383,0
0.087438189,3.941049765,1.055552224,1.934658591,5.872964523,0.372228256,5.56855787,0.656142959,1
1.325518363,3.819991444,2.835523236,0.077278812,7.405419915,1.032332282,5.481746382,1.89710454,1
1.031458216,4.710984178,2.827555565,1.630991898,0.629942856,1.811798189,5.826542253,1.828629871,1
0.754671815,4.511449876,0.233469222,0.420801532,1.695593886,0.441149519,2.420273293,0.96615432,0
1.848779463,2.494881862,1.353509846,0.22864322,4.569942048,1.0548151,0.994988475,0.60547833,0
1.042618202,0.412213148,1.390679363,1.28480164,4.242111463,0.541780232,5.212096063,2.258196358,1
0.841252201,3.10772771,1.362802271,1.812353012,3.920120231,1.580628143,0.61562487,3.609245552,1
1.650773634,1.626768176,2.714812678,0.265248855,4.09872136,0.197191673,1.384283551,2.796299599,0
0.764401387,4.880474224,1.004561255,0.16607097,0.977384441,1.628938427,3.105068755,2.165798236,0
1.474248776,3.719948675,1.834854949,1.216416715,5.475124978,1.694562091,0.985922248,1.47107521,1
1.049383128,0.439753176,0.959366241,0.471806226,7.595507042,0.530748542,0.927819902,3.826423517,0
0.802521403,2.085589171,1.504908573,1.986270166,5.121514738,1.56063972,3.738764538,0.573641002,1
1.191677405,1.687508609,2.183004587,1.323690121,1.086794023,1.201941071,5.110804168,0.429142891,0
1.068519231,2.131213392,1.619770365,0.658648177,6.447308466,1.625444564,4.383448558,2.130214886,1
1.517935658,3.349950234,2.148748089,1.028949662,5.327728359,0.083740284,1.173388449,3.073201416,1
1.954145268,2.624061589,2.615091506,0.61719313,2.709896669,0.156192105,3.741806786,0.127093953,0
0.20749047,1.103164493,0.178089915,1.768892566,5.789063486,1.454999533,2.546409353,1.241510674,0
1.109192439,4.456953655,2.414673269,0.771487713,7.954079372,1.422785716,0.051183547,3.272238568,1
1.780880295,0.626904447,1.942622617,1.423288661,3.613226705,1.126494907,1.186051303,0.812122377,0
1.072254559,4.110247007,1.310032068,0.809861701,5.334269712,0.143229981,4.154253765,3.109542418,1
1.471079814,4.384202426,0.459899629,0.168697045,2.545077981,0.464885964,0.446333206,0.142655706,0
0.865995397,2.350486382,1.300318305,1.544042321,7.940636026,0.649591272,3.412406854,2.15695863,1
0.731386385,4.632634877,2.135073677,0.857248389,3.438247533,0.957738349,4.373943805,3.46743129,1
0.35334286,2.871333897,1.020872868,1.407693978,3.127374754,1.058037645,2.585780825,3.912452916,1
1.488600378,2.078230114,0.513504458,0.435388546,4.874849594,1.423534484,5.733581635,3.712370364,1
0.605248155,2.160095324,2.799128911,0.355022427,0.138818428,0.36626637,5.07439815,2.580571435,0
1.118152639,2.659597122,1.411699674,1.397719539,4.811499536,0.590068816,4.070364457,3.347351163,1
0.890911948,3.459220481,2.940061298,1.378230695,2.628248173,1.527709099,3.373523452,0.150294853,1
0.040014394,2.937024648,2.161125901,1.848101488,1.294039012,0.940940289,3.132043188,1.925592904,0
0.645077001,0.921386796,2.106530049,0.996548821,3.035222074,0.316835579,4.22563363,0.696519017,0
0.613790102,4.872515389,1.703993086,1.734543676,5.113166392,0.726035998,1.098862395,1.174132965,1
0.004082803,4.303302623,1.616606914,0.777992681,1.984617282,0.849882883,2.536058271,1.917595994,0
1.583301167,3.725224788,0.209806723,0.820951489,5.061699498,0.610803574,0.204445688,0.225820248,0
0.250016953,0.318027229,2.638486308,0.633288696,5.137604649,0.110855751,4.165649629,1.389907574,0
0.287805857,4.567223759,0.182071826,0.355869038,7.17089032,0.927203378,1.679952522,1.156518494,1
0.74958865,3.745237852,2.792222502,0.495938881,1.956702936,0.392395465,1.210621821,1.662844795,0
0.824196928,0.188120955,1.219016779,1.771247706,1.682938716,1.167753416,2.748766208,0.20264775,0
1.663648611,3.946377681,2.010672946,0.625879278,1.527344845,0.928272633,0.625067436,1.875254948,0
0.600767371,2.972121884,0.562722774,1.625842231,0.332914209,1.049922295,4.305258848,2.086365406,0
0.709462974,3.917825056,1.974063527,1.725714182,3.971558802,0.355584605,0.093933767,0.625503399,0
0.34388362,1.975881493,0.050991695,1.854088176,0.805038589,1.76357858,4.53053798,2.019054043,0
0.350286905,1.586941684,2.311056058,1.116207923,7.673360171,0.055489165,4.887349952,0.408342355,1
1.529891965,1.577341159,0.854953284,1.454452596,6.976052456,1.757954415,2.938251888,1.357905596,1
0.968674662,4.014915895,0.416192781,0.697650552,2.077015239,0.146081528,3.467367173,2.622115105,0
0.803114826,0.352127019,2.090190658,1.553691796,2.125453487,1.702954231,4.034255664,1.654747628,0
0.385655991,3.427225968,0.232137733,0.563257849,6.018465473,1.016176889,2.77303203,2.570609959,1
0.884707924,1.546836226,1.354338755,1.804762903,3.172223034,1.858380026,5.290585595,3.531173528,1
0.047840603,1.274523903,2.615815745,0.32744297,4.011213164,0.035877539,2.847042033,1.909421374,0
1.549256683,4.4593539,0.514055542,1.195570507,6.048812754,0.978962522,4.414697447,3.609575053,1
0.471978189,3.847513459,2.220006665,0.612385604,2.490120333,0.563735827,1.209136339,1.767658821,0
0.545587594,2.93018159,1.018785229,1.595698677,4.434280517,0.428346142,5.498971051,0.748565205,1
1.784507076,0.106973874,0.511396267,1.000801967,2.868178443,1.821764826,3.892215539,0.463100131,0
1.430831121,0.896399707,1.175617594,0.093181351,4.159896712,0.459099642,5.109998284,0.963082628,0
1.733893245,0.364705769,2.510882546,1.858415166,1.428211507,0.129511635,3.193377746,0.185171289,0
1.612438894,3.19074169,0.168891801,0.851222013,7.5796422,1.78950578,4.227890683,1.381255816,1
1.773690698,4.833368312,2.314099153,0.387672998,6.425468863,1.32641221,0.072547763,1.874735731,1
1.521858909,3.607700246,0.278425872,0.401809186,7.237870082,1.405935392,0.955149902,0.346836832,0
0.332180591,1.771370424,0.490195774,0.691435719,0.943373203,0.850420486,4.238478542,3.877953351,0
1.330912536,1.487530067,0.139722465,0.674104893,1.507290526,0.994392262,5.425656799,1.796374921,0
1.463555087,1.820870503,1.885200337,1.321674183,4.180005566,1.754393649,2.635801814,1.707567239,1
1.69241247,4.408644639,1.593978713,1.922526007,5.539175175,1.42556595,4.900968917,0.868227386,1
1.9035224,2.916735004,2.152718886,0.77969889,7.938482311,0.773990843,3.356988223,0.159636206,1
0.296670399,2.228936691,0.499546366,1.172243601,2.831052984,1.952022056,3.656356361,1.462511508,0
0.006328942,4.488236199,0.083333593,1.45322148,2.046339927,1.853702506,2.455958,3.28191796,0
0.851499798,0.72070276,2.05278045,0.810207352,1.663953943,0.787771656,5.492069737,0.160643363,0
1.869700358,4.325137399,0.095986505,0.600002638,3.226774935,0.178892493,1.584680084,3.397862525,0
1.542022109,4.573527838,0.628895999,1.639380071,7.501998146,1.736973373,5.274788722,3.72221213,1
0.516152535,0.884671627,1.899402554,0.886972015,3.509587537,1.981220693,1.949820959,1.812025886,0
1.926351709,1.662925085,0.728199935,0.80906884,7.47122088,0.40372658,1.365258957,1.317377289,0
0.048800774,1.672460241,1.830727486,1.102596167,0.100673823,0.791138427,0.288019106,3.573408573,0
1.670791229,2.983465281,1.790363532,0.998784814,7.314448897,1.342628668,4.957292958,0.925837713,1
1.354283634,1.165971462,0.403915843,1.414218375,2.57865245,0.820400283,0.688580829,3.344081573,0
0.165237252,4.676021325,2.871443773,1.051717611,0.433712431,0.876861313,4.52411986,0.567280086,0
1.064522575,4.69368804,0.865522071,1.21230597,1.785179196,1.960687603,5.599724254,3.506770602,1
1.574787289,3.613712923,1.058728117,1.526401878,0.808256286,0.20698142,5.370720065,3.826864473,1
0.180865735,2.008685126,2.302120969,1.931266572,3.269889425,1.17545912,4.107461554,2.89135202,1
0.523184725,0.346130243,2.898826206,1.381661167,2.660420091,0.947878998,3.367176014,0.814861185,0
0.160793304,1.740834573,0.410218842,0.266765408,1.813984769,1.325736483,5.170554836,3.775583888,0
0.516858332,4.932543992,0.883252989,1.850551143,7.079305409,1.825446453,1.036602455,1.191971014,1
1.916112402,3.962397587,0.034857524,1.737866056,2.404099289,0.816295224,2.211011201,2.980149416,1
0.85561783,3.825656555,0.786656888,1.382017671,2.355344449,1.409950916,3.561947446,3.068615808,1
0.668587185,0.106369617,1.656487876,0.984752624,0.545773571,1.365196602,3.667579282,0.078033813,0
0.486635434,1.561794055,1.452332713,0.188345448,5.404927825,1.869718357,0.786445709,1.75667066,0
0.126387852,2.053612091,0.910115658,0.578775034,0.026174856,1.403667285,5.29664331,1.0798015,0
1.518922061,1.293926776,0.00391887,0.602575563,3.959346259,1.391938632,1.503202019,0.487197679,0
0.813322923,4.695801937,0.802671434,0.336907671,5.452932111,1.490511873,2.303433148,0.758568178,1
0.605212737,0.185214098,1.78052113,0.406108341,4.513809278,1.401329304,3.443125898,3.500511267,0
1.755965679,3.046428258,0.355088272,0.80625967,7.644127874,0.359048852,3.461854512,0.334437212,1
0.416780111,3.092405249,2.399907758,1.146156909,7.367138962,1.003481488,2.999449517,1.970473085,1
1.982675135,2.77103068,2.047121243,1.958257443,6.736624354,1.268360158,0.180156597,3.598056779,1
0.703452972,1.314073426,1.662726427,1.196764151,0.986473772,0.068261077,3.940656631,3.406317125,0
0.439353323,1.888946638,1.891895513,0.607771182,5.377994998,1.463886099,4.526943872,2.853480785,1
1.145983793,4.580730731,2.189306266,0.619595383,3.188605375,1.860729494,4.551677223,3.963038924,1
0.590397019,4.135561041,2.304841626,0.395914675,7.518620855,0.795778624,5.490900868,2.45730056,1
1.201585755,3.880464892,2.508784489,0.458139408,4.980072494,0.751699544,0.677363133,3.291479121,1
1.875519179,1.106422511,0.096463638,0.660878514,0.904238514,0.080178863,0.301838363,0.702123171,0
0.824340334,2.875277888,2.387360828,0.718339948,4.069870115,0.435901507,3.686479169,2.076283975,1
0.870315397,2.103193875,0.399524506,1.378233249,4.489400527,1.83974854,3.185608492,1.598798349,0
1.691392656,2.154580568,0.924428641,0.30695577,7.457644397,1.208061624,3.325142812,2.472355246,1
0.179533325,4.803362745,2.481398151,1.108652008,4.629659603,1.431350962,4.659934385,3.852808197,1
0.193593469,3.744649913,0.541375984,0.598080672,4.137265647,1.288689111,4.29171208,0.471427402,0
1.626848144,4.640614793,0.251180787,0.54063076,4.933007057,1.993221875,3.903506635,3.95192938,1
0.952641751,0.516055982,1.298515396,1.359894533,1.395708693,1.209572988,4.324565784,2.955827518,0
0.580755897,0.543250841,1.746610997,0.919130793,7.419545877,0.888928781,1.366697316,2.961746639,1
0.248809774,2.671822628,2.243893267,1.252744042,2.704680339,1.983586769,5.484505685,0.854636765,1
0.144997323,4.124532331,1.809495364,0.494972452,0.727842526,1.056310021,2.820002044,1.458133795,0
0.875691579,4.359039162,0.634675815,0.91406189,3.840293199,0.210804352,4.531027532,1.968792954,1
0.211839319,2.862843882,0.823782764,1.65190675,7.651561161,0.744508659,1.166829542,2.318453422,1
1.662410973,4.30094865,0.791993965,1.185428778,1.65140621,0.111143988,1.033785592,2.050059379,0
1.441766979,4.447914029,0.250874564,0.922513899,7.302928053,0.776815419,3.466128055,3.077142299,1
0.006256371,4.044395361,0.693246097,0.648498421,4.090321757,0.28279272,1.537536076,2.573233091,0
0.693604067,3.498359565,1.287451347,1.499766614,3.619907573,0.191339842,3.999329375,1.094298811,0
1.79910267,1.895617673,1.257092111,0.143466662,3.493161989,0.861249319,3.586039761,0.587999173,0
0.412743234,2.94705189,0.053051855,1.115698678,4.287099903,1.116626843,5.330318506,0.668217534,0
1.849137032,4.973665201,2.372938296,0.76061343,2.113009084,0.24261607,0.304175183,2.229025825,0
1.504995144,4.349317025,1.791941102,1.428209895,4.634257404,0.045542913,1.098687274,2.588259696,1
1.619215927,3.494220777,0.60987488,1.321933531,2.437326334,1.031535245,3.284397414,3.6836607,1
1.833303895,3.839740637,1.420998897,1.262914013,6.504295899,0.836866602,1.093492656,3.882939983,1
0.436734039,2.349481446,2.337699812,1.11768349,7.180157955,0.348209706,2.506703245,1.545278981,1
0.690342603,3.145901189,0.77112426,1.262406075,2.65023415,1.983281162,5.298567256,1.404178329,1
1.152073826,1.474268404,0.64734165,1.052824568,7.308395068,1.499132395,5.41153728,2.244963807,1
0.175883607,4.392263127,0.636942748,1.512586741,0.366833274,0.155862494,4.745180543,3.704251944,0
0.938286744,2.098154835,1.450586558,1.199446844,3.823631893,0.408906851,5.947003491,3.207478935,1
1.286560238,4.405037824,2.978362277,0.65327406,2.63109478,1.755850244,2.799182225,1.664635523,1
0.254953573,2.646818576,1.012472026,0.535473751,0.109287897,1.331572815,0.619539617,0.882975553,0
0.072569619,3.465964541,2.772676053,1.023527221,1.964394202,1.311059091,0.413217185,1.503911324,0
1.07249732,1.57889142,0.084820679,1.871217303,1.760732578,0.950307333,0.091783849,2.011402107,0
0.089213931,2.87720718,2.699228121,0.634699578,7.549252558,1.08808192,0.985342581,2.323449066,1
1.862085655,1.060232509,0.509089744,0.91413454,6.944957476,0.54683814,0.427463898,1.975822361,0
0.616405251,2.200894811,0.950701532,1.880975163,0.125523587,0.864675471,2.577065781,2.782912672,0
0.47265114,4.597682337,2.793555789,0.732699752,5.965013965,0.851488716,2.432039039,2.360983038,1
1.384727549,3.808375181,2.619230829,0.715144551,4.259004578,1.853450247,3.113368283,0.152189616,1
0.010712224,2.261573559,1.243514611,1.976339191,2.544946334,0.419285076,1.365751881,2.15907252,0
0.64835984,2.324361044,0.495168442,0.69849363,4.051190915,1.492381587,0.857371624,3.624596427,0
1.465356798,0.116172792,2.195740982,0.973744235,1.11584055,1.647993909,3.880391544,0.325537297,0
1.709594632,1.967332349,2.826928011,0.512219287,4.622538029,0.958842724,4.87009789,2.920818821,1
0.953607,3.934820605,0.900011874,1.545256567,2.318337903,1.402276902,4.198078836,3.505199765,1
0.077565626,1.16007928,1.729598044,1.896454989,5.065485426,1.824147386,5.040355206,1.905480171,1
1.961841765,3.0892585,1.807170473,0.338111312,2.649080786,1.270732077,2.360413041,3.638996419,1
1.241657795,0.82415222,0.28555058,0.044349273,0.808471685,0.429086889,5.124226954,3.918873163,0
1.748395753,1.916665032,1.183695628,0.212594069,5.974006275,0.4558446,5.827746909,1.810056689,1
0.926297446,3.467168745,2.756417577,1.535765047,0.01661662,0.37970229,5.247307091,1.325103827,0
0.402722054,4.224813192,0.800215412,1.955873985,7.119116319,1.2345161,0.652735426,1.042780164,1
0.311012474,4.087836376,2.859541452,1.084192522,4.638889155,0.229468807,0.227590265,1.828728572,0
1.808733805,3.788331619,0.895589218,0.837491797,7.511168063,0.183095147,1.09167947,1.736218101,1
1.880403586,0.203634946,1.730505139,1.103925241,0.063341846,0.501755932,2.479986197,0.991368667,0
0.269184707,3.783968316,2.91756914,1.890849598,4.531178304,1.001832421,3.158061693,2.039691811,1
0.720716729,0.845116061,0.556841218,0.470354667,7.972263496,1.618936984,4.508412348,0.197959295,1
1.476976262,1.984358887,1.618571698,1.821873982,5.074643957,1.820206302,4.307317376,1.635583548,1
1.604212932,4.921870569,2.837608432,1.177687232,2.607472401,0.771110318,5.127337545,2.888142552,1
1.370650314,4.080958029,0.990444805,1.142890785,6.176933247,1.522844405,0.147182033,3.877690027,1
1.329466474,4.083220289,1.568343766,0.511445602,2.062681477,0.886707388,1.38826129,1.973544929,0
0.401183847,2.290248175,2.697534763,1.510280186,5.948040468,0.723671999,1.156521257,2.832562373,1
0.450980745,1.061994767,1.951206837,1.435325359,7.156720389,0.894470707,5.358083399,3.162128495,1
0.006160005,3.774827766,1.115428721,1.655394052,7.19601731,0.417913761,0.924664657,0.519293482,0
0.227838275,3.083952683,1.523852178,1.988238711,4.963093407,0.890682377,2.716669489,2.153703492,1
1.859204513,1.093370319,0.598753797,0.048075515,6.274306438,0.491051091,4.697369864,1.697242508,1
0.496270904,0.300042478,1.63417366,0.341217831,4.536025059,1.931638847,5.055222328,3.947494646,1
0.304677168,1.672984106,2.769610766,0.450235988,0.103685752,1.643331524,4.781754388,2.226962744,0
1.380479798,2.395529483,2.218573133,1.104983091,1.691913189,0.624363986,4.960187981,3.111255041,1
0.616877134,0.211244675,1.554476976,0.297626448,1.234973965,1.324708418,1.70327774,2.251000661,0
1.237939047,0.94199342,0.667495602,0.71042228,3.042567781,0.072555805,3.329959371,2.662495369,0
0.446077865,3.254622444,0.489257182,1.730941584,0.105057726,0.430154836,0.930555372,3.854550236,0
0.098798035,3.88519576,0.969166688,0.020049238,1.598410909,1.084312704,4.767041936,0.864659125,0
1.669481774,1.578661662,0.273560292,0.775542814,3.01883354,1.976269564,3.321302197,3.997202894,1
1.961140657,1.853609653,1.206525993,1.304720833,4.033134817,0.444069677,1.070312167,3.897149194,0
1.321383243,3.043096104,1.793307731,1.090061485,2.864135146,0.994887466,0.541156938,2.421173615,0
1.537303943,4.776029911,1.614138919,0.908397263,4.426850486,0.147266544,5.021778692,2.833471776,1
1.60910002,1.061149294,0.910140465,1.883692126,6.310118628,1.438833371,3.82764081,3.323443174,1
1.557238182,4.236027303,2.862144131,0.25635215,7.596409001,0.01024302,0.467122882,2.285112487,1
0.232218099,1.69676903,0.191920793,0.569933916,6.199852748,0.014454582,0.143538127,3.935724383,0
1.774603894,0.874333912,2.884623573,1.516462704,1.407854763,1.632272741,0.757947541,0.429311784,0
0.940735391,2.627086312,2.582911853,1.822511166,2.198849184,0.589065291,0.424673732,2.968430542,0
1.228185844,4.579549657,0.005189681,1.78415008,3.631036357,0.341249212,3.804467934,0.415987658,0
0.197242043,2.794615372,1.696042122,1.155125573,4.573373918,1.088424946,0.839908722,2.558253704,0
0.843583378,1.5131109,0.740690015,1.352868008,5.02581366,0.541921893,2.472555458,1.858324114,0
1.895036439,1.274038649,1.753725054,0.300433727,4.421002522,1.935817345,4.330581792,0.072441989,0
1.803653137,3.274459977,2.836417435,1.5741058,0.007502042,0.033311958,3.804674162,1.092079268,0
0.524415181,0.373299896,2.223812147,0.930259962,0.624144982,1.131918357,4.45613831,1.782218907,0
1.181329585,4.554006709,2.12853892,0.157107031,5.554288164,1.457873829,4.593523307,1.710083665,1
1.527172859,0.816291548,0.411232233,1.505490801,6.805159053,1.838798003,4.165700323,3.789328721,1
0.516728939,4.581480892,1.843857814,1.41975526,6.334019187,1.454747541,5.946984993,3.756513539,1
0.69771897,4.460412156,0.055258252,0.758881868,7.914295294,0.424300176,2.299930749,3.467787785,1
1.032618187,4.21280216,0.782622752,1.840713685,7.996633114,0.008350636,3.945280289,2.566464441,1
0.463590859,2.169307571,1.399108648,0.675567833,2.771829066,1.348381168,5.980988657,2.015126088,1
1.060736883,4.906064005,0.408657878,0.169194357,3.639181306,1.434605529,1.002551071,0.87785563,0
1.589560601,3.800589363,0.666089222,0.152899081,1.777807626,1.367187101,2.144445192,1.858307325,0
1.997047378,0.209889979,1.594764913,0.72585411,3.685106223,0.823539703,1.181730397,0.634618987,0
0.224517667,1.070848558,0.796513202,1.669578614,2.634337927,1.608384813,1.197249896,1.559314258,0
1.90000589,3.662868344,1.686472817,1.243494009,2.344696699,0.745577562,4.46917484,1.279837747,1
0.16578676,4.308293624,1.880451251,1.965909927,2.531758558,0.93698425,2.961109857,3.191653319,1
